URLs Downloaded,SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/2015/07/05/sunday-review/enduring-summers-deep-freeze.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,353.4667969,137,text/html
https://www.nytimes.com/2017/03/31/jobs/workologist-career-advice-irritating-coworker.html?module=inline,607.4150391,130,text/html
https://www.nytimes.com/2016/08/17/us/politics/trump-chris-christie-casinos.html,813.3447266,128,text/html
https://www.nytimes.com/2018/08/01/us/politics/mueller-foreign-lobbying.html,677.9980469,136,text/html
https://www.nytimes.com/2018/10/02/us/brett-kavanaugh-georgetown-prep.html?action=click&module=inline&pgtype=Homepage,704.7451172,130,text/html
https://www.nytimes.com/2018/10/01/realestate/manhattan-buyers-market-widens.html?module=inline,503.8339844,121,text/html
https://www.nytimes.com/2018/10/04/us/politics/donald-trump-fred-trump-tax-schemes.html,791.8730469,125,text/html
https://www.nytimes.com/column/living-in,240.5029297,108,text/html
https://www.nytimes.com/2018/01/04/opinion/gerrymandering-supreme-court.html,662.8476563,135,text/html
https://www.nytimes.com/2018/06/18/us/politics/trump-immigration-germany-merkel.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,730.1972656,136,text/html
https://www.nytimes.com/2018/10/03/realestate/bayonne-nj-grit-gives-way-to-luxury-and-skee-ball.html,808.3164063,134,text/html
https://www.nytimes.com/2018/04/17/us/politics/supreme-court-tosses-out-case-on-digital-data-abroad.html?module=inline,626.890625,122,text/html
https://www.nytimes.com/es/2017/02/13/mexico-de-pais-de-transito-a-nacion-refugio/,62.44042969,52,text/html
https://www.nytimes.com/2015/05/24/realestate/a-full-floor-at-one57-for-47-7-million.html?module=inline,491.2753906,119,text/html
https://www.nytimes.com/2017/02/21/us/politics/dhs-immigration-trump.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,899.4902344,141,text/html
https://www.nytimes.com/2018/05/08/business/ireland-facebook-abortion-referendum.html,845.3886719,131,text/html
https://www.nytimes.com/2016/08/21/us/politics/donald-trump-debt.html,853.2578125,140,text/html
https://www.nytimes.com/2017/11/30/technology/ai-will-transform-the-economy-but-how-much-and-how-soon.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,594.46875,127,text/html
https://www.nytimes.com/interactive/2016/10/01/us/politics/donald-trump-taxes.html,40.578125,34,text/html
https://www.nytimes.com/section/smarter-living,127.5400391,134,text/html
https://www.nytimes.com/2017/06/30/technology/women-entrepreneurs-speak-out-sexual-harassment.html?module=inline,734.1416016,137,text/html
https://www.nytimes.com/2017/01/11/fashion/peter-thiel-donald-trump-silicon-valley-technology-gawker.html?module=inline,813.6171875,134,text/html
https://www.nytimes.com/2017/09/23/technology/silicon-valley-men-backlash-gender-scandals.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,959.4296875,138,text/html
https://www.nytimes.com/2017/09/20/technology/personaltech/apple-watch-series-3-review-cellular.html?module=inline,909.2695313,138,text/html
https://www.nytimes.com/2015/08/13/fashion/siri-tell-me-a-joke-no-a-funny-one.html,501.7050781,121,text/html
https://www.nytimes.com/interactive/2017/admin/100000004228574.embedded.html,18.60742188,6,text/html
https://www.nytimes.com/section/technology/personaltech,179.4902344,183,text/html
https://www.nytimes.com/2018/09/28/technology/facebook-hack-data-breach.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,553.2675781,131,text/html
https://www.nytimes.com/2018/08/20/technology/personaltech/going-vertical-for-instagrams-new-video-app.html,756.90625,135,text/html
https://www.nytimes.com/2018/08/30/technology/bias-google-trump.html,1016.27832,139,text/html
https://www.nytimes.com/interactive/2017/admin/100000006137857.embedded.html,30.35644531,8,text/html
https://www.nytimes.com/es/2018/10/03/chapo-guzman-juicio-testigos/,57.88378906,50,text/html
https://www.nytimes.com/2018/10/05/us/politics/kavanaugh-house-investigation.html?module=inline,633.8740234,134,text/html
https://www.nytimes.com/2018/08/09/technology/personaltech/samsung-new-galaxy-note-smartphone.html,665.0048828,126,text/html
https://www.nytimes.com/by/jo-becker,120.1025391,124,text/html
https://www.nytimes.com/2018/09/28/us/politics/jeff-flake-kavanaugh-confirmation.html,914.1923828,142,text/html
https://www.nytimes.com/by/michael-s-schmidt,122.3056641,125,text/html
https://www.nytimes.com/2018/08/01/technology/personaltech/autoplay-video-fight-them.html?module=inline,885.2958984,138,text/html
https://www.nytimes.com/2017/03/16/fashion/weddings/planning-a-wedding-in-a-week.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,536.0947266,120,text/html
https://www.nytimes.com/2018/10/01/us/politics/trump-fbi-kavanaugh.html?module=inline,792.7255859,138,text/html
https://www.nytimes.com/by/maggie-haberman,115.7167969,125,text/html
https://www.nytimes.com/2018/09/27/us/politics/brett-kavanaugh-confirmation-hearings.html,901.1113281,135,text/html
https://www.nytimes.com/2018/06/26/technology/uber-london.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,751.8535156,130,text/html
https://www.nytimes.com/2018/06/13/technology/personaltech/wi-fi-router-security.html,993.1962891,142,text/html
https://www.nytimes.com/2018/10/04/us/politics/brett-kavanaugh-supreme-court.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,881.3457031,143,text/html
https://www.nytimes.com/es/tag/acceso-a-servicios/,48.7265625,32,text/html
https://www.nytimes.com/2018/06/23/world/europe/tourism-spain-airbnb-ban.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,608.4052734,131,text/html
https://www.nytimes.com/2018/08/22/technology/facebook-internet-misinformation.html,1166.460938,137,text/html
https://www.nytimes.com/2018/09/19/technology/bezos-amazon-rich-concentration.html,1322.943359,145,text/html
https://www.nytimes.com/interactive/2017/admin/100000004229431.embedded.html,18.50976563,6,text/html
https://www.nytimes.com/2018/02/01/business/car-navigation-systems-apps.html?module=inline,947.7822266,131,text/html
https://www.nytimes.com/2015/09/10/fashion/matt-jacobson-facebooks-gatekeeper-for-hollywood.html,505.125,119,text/html
https://www.nytimes.com/2018/08/15/technology/personaltech/the-mobile-virtual-network-operator-will-connect-you-now.html,772.4365234,141,text/html
https://www.nytimes.com/2017/08/07/business/google-women-engineer-fired-memo.html?module=inline,678.8261719,134,text/html
https://www.nytimes.com/2017/08/08/technology/the-culture-wars-have-come-to-silicon-valley.html,726.9707031,142,text/html
https://www.nytimes.com/by/pui-wing-tam,105.3076172,111,text/html
https://www.nytimes.com/2018/03/21/us/politics/congress-spending-deal-government-shutdown.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,588.2294922,138,text/html
https://www.nytimes.com/2018/04/19/technology/artificial-intelligence-salaries-openai.html,685.5869141,133,text/html
https://www.nytimes.com/2018/02/28/technology/paul-allen-ai-common-sense.html?module=inline,655.2304688,129,text/html
https://www.nytimes.com/column/big-ticket,321.0009766,108,text/html
https://www.nytimes.com/2018/04/03/us/politics/trump-border-immigration-caravan.html?mcid=nyt-es&ref=nyt-es&subid=article,818.4658203,131,text/html
https://www.nytimes.com/2018/09/24/realestate/shopping-for-quilts.html,694.5029297,135,text/html
https://www.nytimes.com/2016/06/12/nyregion/donald-trump-atlantic-city.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,936.7392578,157,text/html
https://www.nytimes.com/2018/06/19/reader-center/immigration-children-separation-border-us-america-mexico.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,518.6181641,118,text/html
https://www.nytimes.com/interactive/2018/10/02/us/politics/trump-family-wealth.html,67.73632813,30,text/html
https://www.nytimes.com/2018/10/04/us/politics/brett-kavanaugh-oped-wall-street-journal.html?module=inline,665.421875,124,text/html
https://www.nytimes.com/by/stefanos-chen,113.9833984,124,text/html
https://www.nytimes.com/2018/01/01/world/americas/costa-rica-plane-crash.html,703.0273438,136,text/html
https://www.nytimes.com/2018/07/18/opinion/abortion-kavanaugh-trump-supreme-court.html,830.8730469,133,text/html
https://www.nytimes.com/2018/08/19/us/politics/epa-coal-emissions-standards-william-wehrum.html?module=inline,666.5605469,149,text/html
https://www.nytimes.com/2018/09/14/us/migrant-children-ineligible-reunification-families.html,515.1289063,123,text/html
https://www.nytimes.com/2012/05/20/science/when-buzz-at-your-cubicle-is-too-loud-for-work.html?module=inline,93.22558594,106,text/html
https://www.nytimes.com/2018/08/21/business/economy/trump-china-tariffs-consumers.html,641.2939453,125,text/html
https://www.nytimes.com/2018/08/02/technology/facebook-fake-accounts.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,797.0283203,132,text/html
https://www.nytimes.com/2018/06/09/climate/trump-administration-science.html,913.2753906,138,text/html
https://www.nytimes.com/2018/09/25/opinion/britons-pay-hundreds-for-hiv-drugs-why-do-americans-pay-thousands.html,777.7265625,133,text/html
https://www.nytimes.com/2018/09/30/us/politics/supreme-court-new-term.html,608.2119141,144,text/html
https://www.nytimes.com/2018/08/24/us/politics/cia-russia-midterm-elections.html,856.4326172,139,text/html
https://www.nytimes.com/2018/09/19/technology/facebook-election-war-room.html,1280.676758,139,text/html
https://www.nytimes.com/2017/09/28/climate/trump-sage-grouse.html?module=inline,868.703125,134,text/html
https://www.nytimes.com/2016/07/22/upshot/what-donald-trump-doesnt-understand-about-the-trade-deficit.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,714.9824219,127,text/html
https://www.nytimes.com/2018/06/11/us/politics/sessions-domestic-violence-asylum.html?module=inline,804.9550781,139,text/html
https://www.nytimes.com/2017/06/22/science/yellowstone-grizzly-bear-endangered-species-list.html?module=inline,799.4277344,130,text/html
https://www.nytimes.com/politics/first-draft/2015/06/16/choice-words-from-donald-trump-presidential-candidate/?module=inline,47.79882813,46,text/html
https://www.nytimes.com/2018/05/07/us/politics/homeland-security-prosecute-undocumented-immigrants.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,748.4951172,132,text/html
https://www.nytimes.com/2017/12/05/us/politics/sexual-harassment-congress-resignation-pressure.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,721.7998047,143,text/html
https://www.nytimes.com/2018/08/03/us/california-today-trump-auto-emissions.html,800.3183594,147,text/html
https://www.nytimes.com/2018/08/08/movies/crazy-rich-asians-cast.html?action=click&module=inline&pgtype=Article,699.1103516,140,text/html
https://www.nytimes.com/2018/10/01/opinion/beto-orourke-texas-ted-cruz-barack-obama.html?action=click&module=RelatedLinks&pgtype=Article,730.5566406,131,text/html
https://www.nytimes.com/2018/03/22/business/us-eu-tariffs-steel-aluminum.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,946.1923828,129,text/html
https://www.nytimes.com/2015/02/01/arts/television/fresh-off-the-boat-is-based-on-the-eddie-huang-memoir.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,372.8017578,121,text/html
https://www.nytimes.com/2017/07/28/us/politics/reince-priebus-white-house-trump.html,870.2373047,147,text/html
https://www.nytimes.com/2016/10/24/technology/artificial-intelligence-evolves-with-its-criminal-potential.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,352.4296875,115,text/html
https://www.nytimes.com/interactive/2017/09/05/us/politics/who-are-the-dreamers.html,100.4394531,33,text/html
https://www.nytimes.com/video/us/100000005944406/the-life-of-anthony-bourdain.html,362.0527344,89,text/html
https://www.nytimes.com/2018/06/07/us/children-immigration-borders-family-separation.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,690.1152344,136,text/html
https://www.nytimes.com/2018/08/08/movies/crazy-rich-asians-cast.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,699.1103516,140,text/html
https://www.nytimes.com/2018/08/13/watching/crazy-rich-asians-cast.html,135.6201172,38,text/html
https://www.nytimes.com/2018/09/04/opinion/trump-obama-midterms-kavanaugh-supreme-court.html?module=inline,960.8056641,142,text/html
https://www.nytimes.com/2010/05/22/nyregion/22ferry.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,87.24707031,107,text/html
https://www.nytimes.com/2018/04/07/climate/scott-pruitt-epa-rollbacks.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,957.6083984,130,text/html
https://www.nytimes.com/2018/08/08/opinion/oh-the-humanities.html,839.1738281,129,text/html
https://www.nytimes.com/video/opinion/100000005960564/searching-for-saraswati.html?playlistId=100000004867895,251.2255859,79,text/html
https://www.nytimes.com/2018/09/18/opinion/anita-hill-brett-kavanaugh-clarence-thomas.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,605.2802734,125,text/html
https://www.nytimes.com/2018/06/13/nyregion/new-york-society-library.html,921.3769531,128,text/html
https://www.nytimes.com/2018/09/24/health/sepsis-trial-treatments.html,592.7470703,122,text/html
https://www.nytimes.com/2018/09/04/us/politics/kavanaugh-protests-confirmation-hearings.html,1024.405273,134,text/html
https://www.nytimes.com/2016/01/28/us/politics/senate-bipartisan-energy-legislation.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,618.5810547,124,text/html
https://www.nytimes.com/2018/08/31/opinion/pacific-crest-trail.html,811.3115234,136,text/html
https://www.nytimes.com/2018/07/05/opinion/mister-fred-rogers-wont-you-be-my-neighbor.html,655.7412109,132,text/html
https://www.nytimes.com/2018/03/02/opinion/politics/royalty-monarch-united-states.html,711.7324219,133,text/html
https://www.nytimes.com/2017/07/15/us/mccains-surgery-will-delay-senate-votes-on-health-care-bill.html?module=inline,607.0976563,130,text/html
https://www.nytimes.com/interactive/2018/02/15/opinion/congress-gun-progress.html?module=inline,132.7568359,26,text/html
https://www.nytimes.com/2018/06/01/nyregion/the-exacting-art-of-saxophone-repair.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,876.9072266,127,text/html
https://www.nytimes.com/2017/12/03/us/martin-luther-king-poor.html?module=inline,644.6738281,138,text/html
https://www.nytimes.com/2018/04/07/style/the-juul-is-too-cool.html?module=inline,375.3378906,120,text/html
https://www.nytimes.com/2017/05/08/opinion/john-mccain-rex-tillerson-human-rights.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,495.515625,120,text/html
https://www.nytimes.com/2018/09/21/us/politics/dianne-feinstein-brett-kavanaugh-sexual-misconduct.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,836.0917969,138,text/html
https://www.nytimes.com/2018/09/12/health/juul-fda-vaping-ecigarettes.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,916.1044922,136,text/html
https://www.nytimes.com/2018/08/03/climate/trump-climate-emissions-rollback.html?module=inline,759.9951172,132,text/html
https://www.nytimes.com/2018/09/12/climate/hurricane-florence-forecast-science.html,737.4433594,134,text/html
https://www.nytimes.com/2017/07/18/opinion/trumpcare-obamacare-let-it-fail.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,516.3876953,127,text/html
https://www.nytimes.com/interactive/2016/us/elections/immigration.html?module=inline,83.18261719,94,text/html
https://www.nytimes.com/2018/07/23/us/politics/trump-drug-prices.html,683.0498047,136,text/html
https://www.nytimes.com/2018/09/21/arts/design/robert-indiana-bratwurst-sculpture.html,593.4824219,125,text/html
https://www.nytimes.com/2017/08/13/technology/artificial-intelligence-safety-training.html,580.9541016,129,text/html
https://www.nytimes.com/2017/07/30/technology/virtual-reality-limbix-mental-health.html,912.9873047,128,text/html
https://www.nytimes.com/2017/11/05/technology/machine-learning-artificial-intelligence-ai.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,102.0283203,116,text/html
https://www.nytimes.com/2018/03/15/us/politics/trump-organization-subpoena-mueller-russia.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,803.8212891,147,text/html
https://www.nytimes.com/2018/08/22/arts/television/tom-clancys-jack-ryan-amazon.html,734.6074219,135,text/html
https://www.nytimes.com/es/2017/08/16/el-hambre-azota-a-somalia-de-nuevo/,56.71386719,48,text/html
https://www.nytimes.com/2018/06/12/world/asia/trump-kim-policy.html,810.0673828,131,text/html
https://www.nytimes.com/2012/05/26/world/europe/popes-butler-arrested-in-vatican-letters-leak.html?module=inline,90,106,text/html
https://www.nytimes.com/2017/10/17/technology/personaltech/googles-pixel-2-smartphone-is-a-powerful-extravagance.html?module=inline,666.5419922,130,text/html
https://www.nytimes.com/2018/03/30/learning/teaching-activities-for-right-now-baseball-loves-the-long-ball-but-for-how-long.html,850.7636719,126,text/html
https://www.nytimes.com/2017/03/15/science/great-barrier-reef-coral-climate-change-dieoff.html?module=inline,872.6689453,136,text/html
https://www.nytimes.com/2016/07/02/us/reeking-oozing-algae-closes-south-florida-beaches.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,436.0605469,120,text/html
https://www.nytimes.com/2018/08/24/business/dealbook/tesla-elon-musk-sec.html?module=inline,776.25,136,text/html
https://www.nytimes.com/2018/04/24/us/sex-abuse-vatican-pope-francis.html?module=inline,438.0292969,124,text/html
https://www.nytimes.com/2018/07/18/opinion/trump-putin-summit-republicans.html,826.2333984,134,text/html
https://www.nytimes.com/2018/09/28/us/politics/brett-kavanaugh-senate-judiciary.html?module=inline,747.4355469,130,text/html
https://www.nytimes.com/2018/09/28/opinion/kavanaugh-blasey-ford-senate-hearing.html,695.7070313,128,text/html
https://www.nytimes.com/2018/08/22/sports/tennis/us-open-numbers.html,693.0263672,126,text/html
https://www.nytimes.com/2016/09/04/opinion/sunday/moderate-republicans-unite.html,748.4335938,126,text/html
https://www.nytimes.com/2018/04/06/realestate/selling-family-homestead.html,770.6113281,133,text/html
https://www.nytimes.com/video/movies/100000002322046/anatomy-of-a-scene-fruitvale-station.html?action=click&module=RelatedLinks&pgtype=Article,544.3916016,79,text/html
https://www.nytimes.com/2017/08/13/technology/artificial-intelligence-safety-training.html?module=inline,580.9541016,130,text/html
https://www.nytimes.com/interactive/2017/admin/100000005951812.embedded.html,18.55078125,6,text/html
https://www.nytimes.com/newsletters/watching?module=inline,87.52148438,93,text/html
https://www.nytimes.com/watching/recommendations/wendy-and-lucy,84.24804688,32,text/html
https://www.nytimes.com/2018/08/24/opinion/impeachment-trump-clinton.html,813.8759766,137,text/html
https://www.nytimes.com/watching/recommendations/watching-film-munich,84.64355469,32,text/html
https://www.nytimes.com/2017/08/26/us/politics/trump-pardon-joe-arpaio-constitution.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,821.7685547,146,text/html
https://www.nytimes.com/watching/recommendations/watching-tv-making-a-murderer?auto=true,83.69921875,26,text/html
https://www.nytimes.com/video/sports/olympics/100000002722065/sochi-video-notebook-ted-ligety.html,434.9316406,76,text/html
https://www.nytimes.com/interactive/2015/08/25/arts/music/justin-bieber-diplo-skrillex-make-a-hit-song.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,49.68847656,35,text/html
https://www.nytimes.com/2013/11/10/nyregion/newburgh-ny-seeks-renewal-without-gentrification.html?module=inline,94.85253906,108,text/html
https://www.nytimes.com/2018/08/25/opinion/travel-roadside-attractions.html,781.046875,132,text/html
https://www.nytimes.com/2018/10/04/arts/television/whats-on-tv-thursday-dheepan-and-deadpool.html,540.8339844,127,text/html
https://www.nytimes.com/2015/06/28/world/americas/isis-online-recruiting-american.html,169.5097656,118,text/html
https://www.nytimes.com/2003/07/06/opinion/what-i-didn-t-find-in-africa.html?module=inline,81.61523438,92,text/html
https://www.nytimes.com/video/opinion/100000003720527/transgender-at-war-and-in-love.html?playlistId=100000003115558,296.5195313,101,text/html
https://www.nytimes.com/2018/04/10/us/politics/michael-cohen-trump.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,634.9257813,132,text/html
https://www.nytimes.com/2018/08/25/world/europe/pope-francis-ireland.html,618.1445313,133,text/html
https://www.nytimes.com/by/a-o--scott,117.2363281,125,text/html
https://www.nytimes.com/2018/03/29/business/media/david-pecker-trump-saudi-arabia.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,1164.924805,135,text/html
https://www.nytimes.com/2018/09/17/upshot/medicare-bundled-payments-cost-savings.html,783.5361328,138,text/html
https://www.nytimes.com/2017/05/05/world/europe/emmanuel-macron-france-election-unemployment-economy.html,800.3251953,137,text/html
https://www.nytimes.com/spotlight/healthcare-decoded,349.9042969,118,text/html
https://www.nytimes.com/2018/08/15/us/politics/manafort-trial-closing-arguments.html,704.0917969,131,text/html
https://www.nytimes.com/newsletters/frank-bruni,87.70410156,93,text/html
https://www.nytimes.com/2018/08/06/obituaries/joel-robuchon-a-french-chef-festooned-with-stars-is-dead-at-73.html,695.7509766,129,text/html
https://www.nytimes.com/2017/05/10/movies/snatched-review-goldie-hawn-amy-schumer.html?module=inline,546.6416016,125,text/html
https://www.nytimes.com/2018/09/13/world/europe/france-algeria-maurice-audin.html,755.8085938,135,text/html
https://www.nytimes.com/column/snapshot,294.4335938,108,text/html
https://www.nytimes.com/video/opinion/100000005627090/president-trumps-best-people.html?playlistId=1194811622299,223.7705078,101,text/html
https://www.nytimes.com/2018/09/26/technology/uber-data-breach.html,438.4648438,123,text/html
https://www.nytimes.com/2017/05/19/opinion/mr-macrons-next-challenge-governing.html,667.0527344,129,text/html
https://www.nytimes.com/2018/09/08/world/americas/venezuela-coup-plot-maduro.html,537.7568359,128,text/html
https://www.nytimes.com/by/cade-metz,113.8105469,123,text/html
https://www.nytimes.com/es/interactive/isla-pascua-cambio-climatico-erosion/,171.3564453,40,text/html
https://www.nytimes.com/subscription/games/lp897H9.html?campaignId=6RRWR,49.95800781,35,text/html
https://www.nytimes.com/2018/05/04/us/politics/fact-check-trump-mueller-democrats.html?module=inline,641.9697266,129,text/html
https://www.nytimes.com/2018/06/15/books/review/carl-zimmer-she-has-her-mothers-laugh-interview.html?action=click&module=audio-series-bar&pgtype=Article&region=header,656.4775391,130,text/html
https://www.nytimes.com/2018/06/17/world/americas/colombia-election-ivan-duque.html?module=inline,551.0146484,127,text/html
https://www.nytimes.com/2018/09/07/universal/ko/trump-white-house-anonymous-resistance.html,532.5009766,125,text/html
https://www.nytimes.com/2018/04/25/nyregion/weinstein-investigation-illuzzi-vance.html?module=inline,469.3427734,126,text/html
https://www.nytimes.com/2015/07/17/fashion/project-runway-gets-more-emmy-awards-nominations-than-ever.html?module=inline,505.7626953,110,text/html
https://www.nytimes.com/2018/06/18/us/politics/supreme-court-wisconsin-maryland-gerrymander-vote.html,559.6630859,129,text/html
https://www.nytimes.com/2018/07/21/us/politics/trump-michael-cohen-american-media.html?module=inline,742.1074219,133,text/html
https://www.nytimes.com/video/world/asia/100000002785588/a-day8217s-work.html?action=click&contentCollection=world&module=embedded&pgtype=article&region=caption,130.9375,76,text/html
https://www.nytimes.com/2018/07/26/us/politics/weisselberg-trump-cohen-investigation.html,647.7050781,133,text/html
https://www.nytimes.com/2018/05/03/us/politics/trump-cohen-giuliani.html?WT.nav=top-news&action=click&clickSource=story-heading&hp&module=a-lede-package-region&pgtype=Homepage&region=top-news,582.8789063,128,text/html
https://www.nytimes.com/2018/01/09/us/north-carolina-gerrymander.html?module=inline,600.6523438,134,text/html
https://www.nytimes.com/2018/02/11/nyregion/judge-says-new-yorks-bail-law-treats-poor-unfairly.html,393.1386719,117,text/html
https://www.nytimes.com/2018/09/11/movies/reversing-roe-review-abortion.html,476.90625,124,text/html
https://www.nytimes.com/2018/04/09/us/politics/fbi-raids-office-of-trumps-longtime-lawyer-michael-cohen.html,710.8730469,126,text/html
https://www.nytimes.com/2018/09/06/us/politics/trump-pence-pompeo-anonymous-op-ed.html,649.7470703,138,text/html
https://www.nytimes.com/2018/07/05/arts/music/popcast-drake-scorpion.html,699.8369141,128,text/html
https://www.nytimes.com/2018/07/24/us/politics/trump-cohen-tape.html,902.9570313,137,text/html
https://www.nytimes.com/2017/11/16/obituaries/lil-peep-dead.html?module=inline,608.2285156,126,text/html
https://www.nytimes.com/2018/07/21/arts/music/popcast-superfans-stans-nicki-minaj.html?action=click&module=audio-series-bar&pgtype=Article&region=header,693.6230469,128,text/html
https://www.nytimes.com/2018/02/28/business/economy/bitcoin-electricity-productivity.html,807.1396484,131,text/html
https://www.nytimes.com/2018/06/18/arts/music/xxxtentacion-dead.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,806.2880859,142,text/html
https://www.nytimes.com/interactive/2018/02/01/business/economy/wages-salaries-job-market.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,176.3457031,46,text/html
https://www.nytimes.com/2018/09/11/insider/fish-fries-black-culture-history.html,531.7490234,123,text/html
https://www.nytimes.com/2018/07/24/insider/meet-runa-sandvik-security.html?module=inline,558.75,133,text/html
https://www.nytimes.com/2018/06/25/us/politics/justices-send-clash-between-florist-and-gay-couple-back-to-lower-courts.html?module=inline,634.7353516,140,text/html
https://www.nytimes.com/2018/09/26/nyregion/yale-touted-kavanaugh-now-comes-a-moment-of-reckoning.html,648.2177734,135,text/html
https://www.nytimes.com/2018/05/24/world/asia/north-korea-trump-summit.html,904.5917969,135,text/html
https://www.nytimes.com/2017/07/19/us/politics/trump-travel-ban-supreme-court.html?module=inline,891.8642578,144,text/html
https://www.nytimes.com/2018/05/27/us/politics/us-north-korea-trump-summit-meeting.html?module=inline,745.8896484,142,text/html
https://www.nytimes.com/2016/10/04/books/review-rogue-heroes-ben-macintyre.html,720.3994141,130,text/html
https://www.nytimes.com/column/legion-tv-recaps,184.2568359,104,text/html
https://www.nytimes.com/2015/12/10/us/politics/after-making-enemies-ted-cruz-works-at-making-friends.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,659.2158203,141,text/html
https://www.nytimes.com/2018/02/16/magazine/new-sentences-from-after-kathy-acker-by-chris-kraus.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,587.7236328,126,text/html
https://www.nytimes.com/2018/09/28/nyregion/sayfullo-saipov-death-penalty.html,581.4970703,124,text/html
https://www.nytimes.com/by/choire-sicha,123.5595703,121,text/html
https://www.nytimes.com/2017/05/24/business/china-debt.html?module=inline,942.2099609,132,text/html
https://www.nytimes.com/2018/09/26/us/politics/kavanaugh-fact-check.html,623.109375,135,text/html
https://www.nytimes.com/2018/06/20/us/politics/trump-donors-america-first.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,784.1123047,131,text/html
https://www.nytimes.com/2018/03/07/books/discussion-questions-exit-west.html,514.5839844,129,text/html
https://www.nytimes.com/2018/09/13/business/goldman-cfo-coo-solomon-deputies.html,455.0878906,121,text/html
https://www.nytimes.com/2018/10/05/books/review/new-paperbacks.html,617.2763672,133,text/html
https://www.nytimes.com/2010/05/19/business/19client.html?module=inline,127.8222656,115,text/html
https://www.nytimes.com/2018/10/05/world/africa/melania-trump-pith-helmet.html?module=inline,658.7050781,129,text/html
https://www.nytimes.com/2017/12/04/business/media/john-hockenberry-sexual-harassment.html?module=inline,649.921875,129,text/html
https://www.nytimes.com/2018/09/21/nyregion/daycare-stabbing-attack-queens-nyc.html,406.5292969,114,text/html
https://www.nytimes.com/2017/11/16/movies/review-jim-and-andy-jim-carrey.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,477.5986328,127,text/html
https://www.nytimes.com/2018/09/24/books/review/karl-ove-knausgaard-my-struggle-book-six.html?module=inline,687.2705078,129,text/html
https://www.nytimes.com/2018/05/30/movies/star-wars-lawrence-kasdan.html,698.4746094,125,text/html
https://www.nytimes.com/2018/07/11/business/china-trade-war-rare-earths-lynas.html,830.1777344,132,text/html
https://www.nytimes.com/2018/08/16/arts/television/whats-on-tv-thursday-snowfall-and-the-great-food-truck-race.html,532.0234375,122,text/html
https://www.nytimes.com/2018/04/12/books/review/jesmyn-ward-great-gatsby.html?module=inline,591.2900391,127,text/html
https://www.nytimes.com/video/us/politics/100000005524412/paul-manafort-fraud-laundering-scandal.html?module=inline,591.5693359,82,text/html
https://www.nytimes.com/2018/05/04/world/europe/nobel-prize-literature-sexual-misconduct.html?module=inline,823.7304688,134,text/html
https://www.nytimes.com/2018/09/21/business/cody-wilson-arrested-taiwan-sexual-assault.html?module=inline,457.1289063,133,text/html
